code_p,name_p_BRI,name_p_BRIS,name_p_COB TUBE,name_p_COSTA,name_p_Cob magnet,name_p_Deep SMD,name_p_JIMI,name_p_MINI B,name_p_MINI C,name_p_PATENT,name_p_SELINE,name_p_STEPS,name_p_TORRES,color_p_B,color_p_G,color_p_W,color_p_WG,color_p_b,color_p_g,color_p_w,Inventory value_normalized,Inventory_normalized,Total orders_normalized,total 23_normalized,AV23_normalized,multiplier_normalized,Minimum stock_normalized,purchase_r_normalized,Month,Value
15305,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0871893538560205,0.2465373961218836,0.35,0.1925051334702258,0.1170731707317073,0.0,0.0965125709651257,0.5569823434991974,July_normalized,0.0858895705521472
15305,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0871893538560205,0.2465373961218836,0.35,0.1925051334702258,0.1170731707317073,0.0,0.0965125709651257,0.5569823434991974,August_normalized,0.029520295202952
15305,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0871893538560205,0.2465373961218836,0.35,0.1925051334702258,0.1170731707317073,0.0,0.0965125709651257,0.5569823434991974,September_normalized,0.3070175438596491
15305,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0871893538560205,0.2465373961218836,0.35,0.1925051334702258,0.1170731707317073,0.0,0.0965125709651257,0.5569823434991974,October_normalized,0.03954802259887
15305,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0871893538560205,0.2465373961218836,0.35,0.1925051334702258,0.1170731707317073,0.0,0.0965125709651257,0.5569823434991974,Novermber_normalized,0.068
15305,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0871893538560205,0.2465373961218836,0.35,0.1925051334702258,0.1170731707317073,0.0,0.0965125709651257,0.5569823434991974,December_normalized,0.1724137931034483
15308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0507936507936507,0.1523545706371191,0.0,0.0118069815195071,0.0048780487804878,0.0,0.0032441200324412,0.189406099518459,January_normalized,0.0043103448275862
15308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0507936507936507,0.1523545706371191,0.0,0.0118069815195071,0.0048780487804878,0.0,0.0032441200324412,0.189406099518459,February_normalized,0.0191387559808612
15308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0507936507936507,0.1523545706371191,0.0,0.0118069815195071,0.0048780487804878,0.0,0.0032441200324412,0.189406099518459,March_normalized,0.0100502512562814
15308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0507936507936507,0.1523545706371191,0.0,0.0118069815195071,0.0048780487804878,0.0,0.0032441200324412,0.189406099518459,April_normalized,0.0803571428571428
15308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0507936507936507,0.1523545706371191,0.0,0.0118069815195071,0.0048780487804878,0.0,0.0032441200324412,0.189406099518459,May_normalized,0.0216216216216216
15308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0507936507936507,0.1523545706371191,0.0,0.0118069815195071,0.0048780487804878,0.0,0.0032441200324412,0.189406099518459,June_normalized,0.0273224043715847
15308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0507936507936507,0.1523545706371191,0.0,0.0118069815195071,0.0048780487804878,0.0,0.0032441200324412,0.189406099518459,July_normalized,0.0102249488752556
15308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0507936507936507,0.1523545706371191,0.0,0.0118069815195071,0.0048780487804878,0.0,0.0032441200324412,0.189406099518459,August_normalized,0.011070110701107
15308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0507936507936507,0.1523545706371191,0.0,0.0118069815195071,0.0048780487804878,0.0,0.0032441200324412,0.189406099518459,September_normalized,0.0482456140350877
15308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0507936507936507,0.1523545706371191,0.0,0.0118069815195071,0.0048780487804878,0.0,0.0032441200324412,0.189406099518459,October_normalized,0.0282485875706214
15308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0507936507936507,0.1523545706371191,0.0,0.0118069815195071,0.0048780487804878,0.0,0.0032441200324412,0.189406099518459,Novermber_normalized,0.02
15308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0507936507936507,0.1523545706371191,0.0,0.0118069815195071,0.0048780487804878,0.0,0.0032441200324412,0.189406099518459,December_normalized,0.0
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,January_normalized,0.2155172413793103
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,February_normalized,0.3732057416267942
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,March_normalized,0.2311557788944723
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,April_normalized,0.2276785714285714
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,May_normalized,0.2216216216216216
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,June_normalized,0.3989071038251366
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,July_normalized,0.0695296523517382
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,August_normalized,0.055350553505535
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,September_normalized,0.2807017543859649
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,October_normalized,0.1638418079096045
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,Novermber_normalized,0.3
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,December_normalized,0.2118226600985221
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,January_normalized,0.5172413793103449
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,February_normalized,1.0
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,March_normalized,0.2211055276381909
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,April_normalized,0.2455357142857142
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,May_normalized,0.8486486486486486
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,June_normalized,0.8579234972677595
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,July_normalized,0.2883435582822086
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,August_normalized,0.2841328413284132
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,September_normalized,0.7324561403508771
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,October_normalized,0.1977401129943503
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,Novermber_normalized,0.22
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,December_normalized,0.2561576354679803
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,January_normalized,0.0
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,February_normalized,0.0191387559808612
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,March_normalized,0.0050251256281407
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,April_normalized,0.0401785714285714
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,May_normalized,0.0
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,June_normalized,0.0
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,July_normalized,0.0081799591002045
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,August_normalized,0.003690036900369
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,September_normalized,0.0482456140350877
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,October_normalized,0.0282485875706214
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,Novermber_normalized,0.036
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,December_normalized,0.0197044334975369
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,January_normalized,0.0
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,February_normalized,0.0191387559808612
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,March_normalized,0.0050251256281407
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,April_normalized,0.0401785714285714
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,May_normalized,0.0
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,June_normalized,0.0
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,July_normalized,0.0081799591002045
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,August_normalized,0.003690036900369
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,September_normalized,0.0482456140350877
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,October_normalized,0.0282485875706214
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,Novermber_normalized,0.032
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,December_normalized,0.0197044334975369
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,January_normalized,0.0
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,February_normalized,0.0191387559808612
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,March_normalized,0.0050251256281407
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,April_normalized,0.0401785714285714
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,May_normalized,0.0
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,June_normalized,0.0
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,July_normalized,0.0081799591002045
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,August_normalized,0.003690036900369
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,September_normalized,0.0482456140350877
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,October_normalized,0.0282485875706214
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,Novermber_normalized,0.028
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,December_normalized,0.0394088669950738
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,January_normalized,0.0
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,February_normalized,0.0191387559808612
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,March_normalized,0.0050251256281407
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,April_normalized,0.0401785714285714
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,May_normalized,0.0
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,June_normalized,0.0
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,July_normalized,0.0081799591002045
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,August_normalized,0.003690036900369
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,September_normalized,0.0482456140350877
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,October_normalized,0.0282485875706214
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,Novermber_normalized,0.028
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,December_normalized,0.0394088669950738
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,January_normalized,0.0
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,February_normalized,0.0191387559808612
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,March_normalized,0.0050251256281407
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,April_normalized,0.0401785714285714
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,May_normalized,0.0
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,June_normalized,0.0
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,July_normalized,0.0081799591002045
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,August_normalized,0.003690036900369
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,September_normalized,0.0482456140350877
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,October_normalized,0.0282485875706214
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,Novermber_normalized,0.028
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,December_normalized,0.0098522167487684
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,January_normalized,0.0
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,February_normalized,0.0191387559808612
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,March_normalized,0.0050251256281407
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,April_normalized,0.0401785714285714
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,May_normalized,0.0
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,June_normalized,0.0
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,July_normalized,0.0081799591002045
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,August_normalized,0.003690036900369
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,September_normalized,0.0482456140350877
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,October_normalized,0.0282485875706214
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,Novermber_normalized,0.028
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,December_normalized,0.0197044334975369
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,January_normalized,0.0
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,February_normalized,0.0191387559808612
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,March_normalized,0.0050251256281407
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,April_normalized,0.0401785714285714
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,May_normalized,0.0
